dropout	pre_processing_type	conv_layer_1	conv_layer_shape	size	scalar	re_train_on_known_errors	time	multi_class_zr_acc	multi_class_model_acc	boolean_zr_acc	boolean_model_acc	run number
0.5	max_morphed	16	(3, 3)	256	None	75	1068.0468320846558	0.6542857142857142	0.6857142857142857	0.6542857142857142	0.7557142857142857	2188
0.5	max_morphed	16	(3, 3)	256	None	100	1085.1903676986694	0.6628571428571428	0.6957142857142857	0.6628571428571428	0.72	2189
0.5	None	16	(3, 3)	256	(-1, 1)	0	683.1584796905518	0.65	0.65	0.65	0.65	2190
0.5	None	16	(3, 3)	256	(-1, 1)	25	682.8240022659302	0.6828571428571428	0.6885714285714286	0.6828571428571428	0.6885714285714286	2191
0.5	None	16	(3, 3)	256	(-1, 1)	50	858.973415851593	0.6571428571428571	0.6728571428571428	0.6571428571428571	0.68	2192
0.5	None	16	(3, 3)	256	(-1, 1)	75	1014.8370523452759	0.6442857142857142	0.6442857142857142	0.6442857142857142	0.7642857142857142	2193
0.5	None	16	(3, 3)	256	(-1, 1)	100	1012.545337677002	0.67	0.6785714285714286	0.67	0.7271428571428571	2194
0.5	None	16	(3, 3)	256	(0, 1)	0	681.9438440799713	0.6471428571428571	0.6471428571428571	0.6471428571428571	0.6471428571428571	2195
0.5	None	16	(3, 3)	256	(0, 1)	25	738.7271699905396	0.6271428571428571	0.6385714285714286	0.6271428571428571	0.6442857142857142	2196
0.5	None	16	(3, 3)	256	(0, 1)	50	902.1942756175995	0.6414285714285715	0.68	0.6414285714285715	0.7757142857142857	2197
0.5	None	16	(3, 3)	256	(0, 1)	75	1018.9393768310547	0.65	0.6742857142857143	0.65	0.7457142857142857	2198
0.5	None	16	(3, 3)	256	(0, 1)	100	1072.4054436683655	0.6657142857142857	0.6942857142857143	0.6657142857142857	0.7914285714285715	2199
0.5	None	16	(3, 3)	256	None	0	679.6066250801086	0.66	0.66	0.66	0.66	2200
0.5	None	16	(3, 3)	256	None	25	680.209342956543	0.6842857142857143	0.6842857142857143	0.6842857142857143	0.6842857142857143	2201
0.5	None	16	(3, 3)	256	None	50	1022.8034617900848	0.6442857142857142	0.6385714285714286	0.6442857142857142	0.7914285714285715	2202
0.5	None	16	(3, 3)	256	None	75	1085.9854409694672	0.66	0.7042857142857143	0.66	0.8171428571428572	2203
0.5	None	16	(3, 3)	256	None	100	1056.0381860733032	0.6785714285714286	0.7071428571428572	0.6785714285714286	0.8085714285714286	2204
0.5	resized	16	(3, 3)	256	(-1, 1)	0	735.932347536087	0.6714285714285714	0.6714285714285714	0.6714285714285714	0.6714285714285714	2205
0.5	resized	16	(3, 3)	256	(-1, 1)	25	792.6235795021057	0.6471428571428571	0.6514285714285715	0.6471428571428571	0.6542857142857142	2206
0.5	resized	16	(3, 3)	256	(-1, 1)	50	836.8036580085754	0.6385714285714286	0.6385714285714286	0.6385714285714286	0.6442857142857142	2207
0.5	resized	16	(3, 3)	256	(-1, 1)	75	908.15447306633	0.6557142857142857	0.6557142857142857	0.6557142857142857	0.6557142857142857	2208
0.5	resized	16	(3, 3)	256	(-1, 1)	100	1100.5546290874481	0.64	0.6557142857142857	0.64	0.7828571428571428	2209
0.5	resized	16	(3, 3)	256	(0, 1)	0	734.6780431270599	0.6557142857142857	0.6557142857142857	0.6557142857142857	0.6557142857142857	2210
0.5	resized	16	(3, 3)	256	(0, 1)	25	793.0480670928955	0.6614285714285715	0.6671428571428571	0.6614285714285715	0.67	2211
0.5	resized	16	(3, 3)	256	(0, 1)	50	1088.820468902588	0.6557142857142857	0.6971428571428572	0.6557142857142857	0.7471428571428571	2212
0.5	resized	16	(3, 3)	256	(0, 1)	75	914.2087030410767	0.6271428571428571	0.6657142857142857	0.6271428571428571	0.7457142857142857	2213
0.5	resized	16	(3, 3)	256	(0, 1)	100	1066.2676312923431	0.6757142857142857	0.6414285714285715	0.6757142857142857	0.7785714285714286	2214
0.5	resized	16	(3, 3)	256	None	0	734.718935251236	0.6285714285714286	0.6285714285714286	0.6285714285714286	0.6285714285714286	2215
0.5	resized	16	(3, 3)	256	None	25	866.7556886672974	0.6414285714285715	0.6414285714285715	0.6414285714285715	0.6414285714285715	2216
0.5	resized	16	(3, 3)	256	None	50	790.3272807598114	0.6714285714285714	0.6771428571428572	0.6714285714285714	0.6785714285714286	2217
0.5	resized	16	(3, 3)	256	None	75	848.9629211425781	0.6642857142857143	0.6642857142857143	0.6642857142857143	0.6642857142857143	2218
0.5	resized	16	(3, 3)	256	None	100	1113.188423871994	0.6442857142857142	0.6114285714285714	0.6442857142857142	0.7514285714285714	2219
0.5	tozero	16	(3, 3)	256	(-1, 1)	0	737.6636073589325	0.6528571428571428	0.6528571428571428	0.6528571428571428	0.6528571428571428	2220
0.5	tozero	16	(3, 3)	256	(-1, 1)	25	793.775377035141	0.64	0.6514285714285715	0.64	0.6657142857142857	2221
0.5	tozero	16	(3, 3)	256	(-1, 1)	50	909.7122609615326	0.6471428571428571	0.6528571428571428	0.6471428571428571	0.6685714285714286	2222
0.5	tozero	16	(3, 3)	256	(-1, 1)	75	920.0757927894592	0.6685714285714286	0.6757142857142857	0.6685714285714286	0.6785714285714286	2223
0.5	tozero	16	(3, 3)	256	(-1, 1)	100	1108.862191915512	0.6614285714285715	0.64	0.6614285714285715	0.6885714285714286	2224
0.5	tozero	16	(3, 3)	256	(0, 1)	0	736.5103588104248	0.66	0.66	0.66	0.66	2225
0.5	tozero	16	(3, 3)	256	(0, 1)	25	793.6010994911194	0.6471428571428571	0.6471428571428571	0.6471428571428571	0.6471428571428571	2226
0.5	tozero	16	(3, 3)	256	(0, 1)	50	793.5313622951508	0.6614285714285715	0.6614285714285715	0.6614285714285715	0.6614285714285715	2227
0.5	tozero	16	(3, 3)	256	(0, 1)	75	912.1809778213501	0.6414285714285715	0.66	0.6414285714285715	0.69	2228
0.5	tozero	16	(3, 3)	256	(0, 1)	100	1080.1123552322388	0.6657142857142857	0.6957142857142857	0.6657142857142857	0.8071428571428572	2229
0.5	tozero	16	(3, 3)	256	None	0	734.476532459259	0.65	0.65	0.65	0.65	2230
0.5	tozero	16	(3, 3)	256	None	25	879.1594324111938	0.63	0.6485714285714286	0.63	0.6557142857142857	2231
0.5	tozero	16	(3, 3)	256	None	50	797.414999961853	0.6528571428571428	0.6528571428571428	0.6528571428571428	0.6528571428571428	2232
0.5	tozero	16	(3, 3)	256	None	75	786.7401275634766	0.6614285714285715	0.6614285714285715	0.6614285714285715	0.6614285714285715	2233
0.5	tozero	16	(3, 3)	256	None	100	1091.9028482437134	0.6614285714285715	0.6742857142857143	0.6614285714285715	0.7742857142857142	2234
0.5	morphed	16	(3, 3)	256	(-1, 1)	0	737.9622466564178	0.6528571428571428	0.6528571428571428	0.6528571428571428	0.6528571428571428	2235
0.5	morphed	16	(3, 3)	256	(-1, 1)	25	792.7849125862122	0.6057142857142858	0.6057142857142858	0.6057142857142858	0.6071428571428571	2236
0.5	morphed	16	(3, 3)	256	(-1, 1)	50	908.2717840671539	0.6771428571428572	0.6871428571428572	0.6771428571428572	0.7857142857142857	2237
0.5	morphed	16	(3, 3)	256	(-1, 1)	75	887.2910795211792	0.6771428571428572	0.6971428571428572	0.6771428571428572	0.7128571428571429	2238
0.5	morphed	16	(3, 3)	256	(-1, 1)	100	1043.8492805957794	0.6585714285714286	0.7	0.6585714285714286	0.8214285714285714	2239
0.5	morphed	16	(3, 3)	256	(0, 1)	0	738.030277967453	0.6242857142857143	0.64	0.6242857142857143	0.6614285714285715	2240
0.5	morphed	16	(3, 3)	256	(0, 1)	25	793.2266962528229	0.6542857142857142	0.6542857142857142	0.6542857142857142	0.6542857142857142	2241
0.5	morphed	16	(3, 3)	256	(0, 1)	50	908.933776140213	0.6528571428571428	0.66	0.6528571428571428	0.6642857142857143	2242
0.5	morphed	16	(3, 3)	256	(0, 1)	75	1010.5894074440002	0.6271428571428571	0.6642857142857143	0.6271428571428571	0.8257142857142857	2243
0.5	morphed	16	(3, 3)	256	(0, 1)	100	1085.4376575946808	0.6714285714285714	0.7157142857142857	0.6714285714285714	0.8114285714285714	2244
0.5	morphed	16	(3, 3)	256	None	0	735.4434335231781	0.6542857142857142	0.6542857142857142	0.6542857142857142	0.6542857142857142	2245
0.5	morphed	16	(3, 3)	256	None	25	796.3002305030823	0.6728571428571428	0.6728571428571428	0.6728571428571428	0.6742857142857143	2246
0.5	morphed	16	(3, 3)	256	None	50	903.8961617946625	0.6385714285714286	0.6428571428571429	0.6385714285714286	0.65	2247
0.5	morphed	16	(3, 3)	256	None	75	1017.0846927165985	0.63	0.6828571428571428	0.63	0.7585714285714286	2248
0.5	morphed	16	(3, 3)	256	None	100	1036.9557354450226	0.6714285714285714	0.6985714285714286	0.6714285714285714	0.7471428571428571	2249
0.01	max_morphed	32	(3, 3)	256	(-1, 1)	0	783.1049993038177	0.6642857142857143	0.7171428571428572	0.6642857142857143	0.81	2250
0.01	max_morphed	32	(3, 3)	256	(-1, 1)	25	786.7597508430481	0.6628571428571428	0.7514285714285714	0.6628571428571428	0.82	2251
0.01	max_morphed	32	(3, 3)	256	(-1, 1)	50	907.4268701076508	0.65	0.74	0.65	0.87	2252
0.01	max_morphed	32	(3, 3)	256	(-1, 1)	75	917.9846489429474	0.6442857142857142	0.7457142857142857	0.6442857142857142	0.8671428571428571	2253
0.01	max_morphed	32	(3, 3)	256	(-1, 1)	100	917.9293646812439	0.6542857142857142	0.7342857142857143	0.6542857142857142	0.8371428571428572	2254
0.01	max_morphed	32	(3, 3)	256	(0, 1)	0	783.2779269218445	0.6385714285714286	0.7271428571428571	0.6385714285714286	0.8185714285714286	2255
0.01	max_morphed	32	(3, 3)	256	(0, 1)	25	784.0087149143219	0.6257142857142857	0.6971428571428572	0.6257142857142857	0.79	2256
0.01	max_morphed	32	(3, 3)	256	(0, 1)	50	869.8247146606445	0.6457142857142857	0.7285714285714285	0.6457142857142857	0.8614285714285714	2257
0.01	max_morphed	32	(3, 3)	256	(0, 1)	75	850.9473004341125	0.6557142857142857	0.7414285714285714	0.6557142857142857	0.8714285714285714	2258
0.01	max_morphed	32	(3, 3)	256	(0, 1)	100	900.0334599018097	0.68	0.7285714285714285	0.68	0.8042857142857143	2259
0.01	max_morphed	32	(3, 3)	256	None	0	781.9274592399597	0.67	0.7071428571428572	0.67	0.8171428571428572	2260
0.01	max_morphed	32	(3, 3)	256	None	25	810.4262111186981	0.6514285714285715	0.7328571428571429	0.6514285714285715	0.8457142857142858	2261
0.01	max_morphed	32	(3, 3)	256	None	50	881.5173349380493	0.67	0.7728571428571429	0.67	0.8957142857142857	2262
0.01	max_morphed	32	(3, 3)	256	None	75	862.591629743576	0.65	0.7271428571428571	0.65	0.79	2263
0.01	max_morphed	32	(3, 3)	256	None	100	1027.188843011856	0.6414285714285715	0.7314285714285714	0.6414285714285715	0.8814285714285715	2264
0.01	None	32	(3, 3)	256	(-1, 1)	0	812.3204824924469	0.6771428571428572	0.7557142857142857	0.6771428571428572	0.8357142857142857	2265
0.01	None	32	(3, 3)	256	(-1, 1)	25	816.1077754497528	0.6685714285714286	0.71	0.6685714285714286	0.8414285714285714	2266
0.01	None	32	(3, 3)	256	(-1, 1)	50	773.9727802276611	0.6528571428571428	0.7271428571428571	0.6528571428571428	0.8457142857142858	2267
0.01	None	32	(3, 3)	256	(-1, 1)	75	925.7004809379578	0.6314285714285715	0.7257142857142858	0.6314285714285715	0.8542857142857143	2268
0.01	None	32	(3, 3)	256	(-1, 1)	100	975.9461605548859	0.6671428571428571	0.7385714285714285	0.6671428571428571	0.82	2269
0.01	None	32	(3, 3)	256	(0, 1)	0	733.4369874000549	0.6371428571428571	0.6685714285714286	0.6371428571428571	0.7185714285714285	2270
0.01	None	32	(3, 3)	256	(0, 1)	25	734.1458523273468	0.68	0.7242857142857143	0.68	0.78	2271
0.01	None	32	(3, 3)	256	(0, 1)	50	939.894495010376	0.6342857142857142	0.6971428571428572	0.6342857142857142	0.8542857142857143	2272
0.01	None	32	(3, 3)	256	(0, 1)	75	950.0658221244812	0.65	0.7242857142857143	0.65	0.8628571428571429	2273
0.01	None	32	(3, 3)	256	(0, 1)	100	951.3581621646881	0.6357142857142857	0.6942857142857143	0.6357142857142857	0.7871428571428571	2274
0.01	None	32	(3, 3)	256	None	0	728.6314325332642	0.6485714285714286	0.7085714285714285	0.6485714285714286	0.7728571428571429	2275
0.01	None	32	(3, 3)	256	None	25	728.915816783905	0.6485714285714286	0.7	0.6485714285714286	0.8142857142857143	2276
0.01	None	32	(3, 3)	256	None	50	729.496367931366	0.6514285714285715	0.7114285714285714	0.6514285714285715	0.77	2277
0.01	None	32	(3, 3)	256	None	75	964.9609484672546	0.6457142857142857	0.7157142857142857	0.6457142857142857	0.83	2278
0.01	None	32	(3, 3)	256	None	100	933.2874298095703	0.6642857142857143	0.7057142857142857	0.6642857142857143	0.82	2279
0.01	resized	32	(3, 3)	256	(-1, 1)	0	783.7594194412231	0.65	0.7128571428571429	0.65	0.7757142857142857	2280
0.01	resized	32	(3, 3)	256	(-1, 1)	25	832.8202002048492	0.6628571428571428	0.7471428571428571	0.6628571428571428	0.88	2281
0.01	resized	32	(3, 3)	256	(-1, 1)	50	896.9907901287079	0.6385714285714286	0.7014285714285714	0.6385714285714286	0.7971428571428572	2282
0.01	resized	32	(3, 3)	256	(-1, 1)	75	891.1643826961517	0.6728571428571428	0.7471428571428571	0.6728571428571428	0.8657142857142858	2283
0.01	resized	32	(3, 3)	256	(-1, 1)	100	975.9294691085815	0.6685714285714286	0.7242857142857143	0.6685714285714286	0.8728571428571429	2284
0.01	resized	32	(3, 3)	256	(0, 1)	0	784.8646998405457	0.6557142857142857	0.6957142857142857	0.6557142857142857	0.7442857142857143	2285
0.01	resized	32	(3, 3)	256	(0, 1)	25	783.6790339946747	0.64	0.6914285714285714	0.64	0.7671428571428571	2286
0.01	resized	32	(3, 3)	256	(0, 1)	50	890.1816687583923	0.6757142857142857	0.7514285714285714	0.6757142857142857	0.8657142857142858	2287
0.01	resized	32	(3, 3)	256	(0, 1)	75	974.1778771877289	0.6457142857142857	0.7314285714285714	0.6457142857142857	0.8628571428571429	2288
0.01	resized	32	(3, 3)	256	(0, 1)	100	978.8058884143829	0.6457142857142857	0.7285714285714285	0.6457142857142857	0.8757142857142857	2289
0.01	resized	32	(3, 3)	256	None	0	781.1074647903442	0.6714285714285714	0.74	0.6714285714285714	0.83	2290
0.01	resized	32	(3, 3)	256	None	25	817.1944715976715	0.6371428571428571	0.6857142857142857	0.6371428571428571	0.7671428571428571	2291
0.01	resized	32	(3, 3)	256	None	50	833.5323083400726	0.6442857142857142	0.7057142857142857	0.6442857142857142	0.7614285714285715	2292
0.01	resized	32	(3, 3)	256	None	75	996.5016000270844	0.6871428571428572	0.7228571428571429	0.6871428571428572	0.8628571428571429	2293
0.01	resized	32	(3, 3)	256	None	100	980.3809707164764	0.6442857142857142	0.7142857142857143	0.6442857142857142	0.8614285714285714	2294
0.01	tozero	32	(3, 3)	256	(-1, 1)	0	783.8144717216492	0.6442857142857142	0.6614285714285715	0.6442857142857142	0.68	2295
0.01	tozero	32	(3, 3)	256	(-1, 1)	25	830.8664393424988	0.65	0.6985714285714286	0.65	0.7728571428571429	2296
0.01	tozero	32	(3, 3)	256	(-1, 1)	50	890.816255569458	0.6485714285714286	0.71	0.6485714285714286	0.79	2297
0.01	tozero	32	(3, 3)	256	(-1, 1)	75	878.7701282501221	0.68	0.73	0.68	0.8014285714285714	2298
0.01	tozero	32	(3, 3)	256	(-1, 1)	100	930.1446075439453	0.6514285714285715	0.73	0.6514285714285715	0.8714285714285714	2299
0.01	tozero	32	(3, 3)	256	(0, 1)	0	782.9552855491638	0.6285714285714286	0.6685714285714286	0.6285714285714286	0.7157142857142857	2300
0.01	tozero	32	(3, 3)	256	(0, 1)	25	782.8816826343536	0.6657142857142857	0.7228571428571429	0.6657142857142857	0.7985714285714286	2301
0.01	tozero	32	(3, 3)	256	(0, 1)	50	783.2724721431732	0.6657142857142857	0.74	0.6657142857142857	0.8471428571428572	2302
0.01	tozero	32	(3, 3)	256	(0, 1)	75	876.1251261234283	0.6614285714285715	0.74	0.6614285714285715	0.8628571428571429	2303
0.01	tozero	32	(3, 3)	256	(0, 1)	100	940.0158684253693	0.6628571428571428	0.6814285714285714	0.6628571428571428	0.7085714285714285	2304
0.01	tozero	32	(3, 3)	256	None	0	780.6678004264832	0.6285714285714286	0.6828571428571428	0.6285714285714286	0.75	2305
0.01	tozero	32	(3, 3)	256	None	25	779.8806359767914	0.6628571428571428	0.7157142857142857	0.6628571428571428	0.7642857142857142	2306
0.01	tozero	32	(3, 3)	256	None	50	901.691171169281	0.6528571428571428	0.71	0.6528571428571428	0.8257142857142857	2307
0.01	tozero	32	(3, 3)	256	None	75	975.4581961631775	0.6314285714285715	0.7171428571428572	0.6314285714285715	0.8714285714285714	2308
0.01	tozero	32	(3, 3)	256	None	100	922.5719614028931	0.66	0.7185714285714285	0.66	0.8714285714285714	2309
0.01	morphed	32	(3, 3)	256	(-1, 1)	0	783.7785632610321	0.6342857142857142	0.6771428571428572	0.6342857142857142	0.7471428571428571	2310
0.01	morphed	32	(3, 3)	256	(-1, 1)	25	782.5974326133728	0.6657142857142857	0.7328571428571429	0.6657142857142857	0.8085714285714286	2311
0.01	morphed	32	(3, 3)	256	(-1, 1)	50	889.6130390167236	0.6385714285714286	0.7157142857142857	0.6385714285714286	0.8414285714285714	2312
0.01	morphed	32	(3, 3)	256	(-1, 1)	75	921.9855363368988	0.6242857142857143	0.7342857142857143	0.6242857142857143	0.88	2313
0.01	morphed	32	(3, 3)	256	(-1, 1)	100	923.8726286888123	0.6228571428571429	0.6742857142857143	0.6228571428571429	0.7757142857142857	2314
0.01	morphed	32	(3, 3)	256	(0, 1)	0	783.7288489341736	0.6357142857142857	0.6971428571428572	0.6357142857142857	0.7414285714285714	2315
0.01	morphed	32	(3, 3)	256	(0, 1)	25	817.1708931922913	0.6857142857142857	0.7557142857142857	0.6857142857142857	0.8114285714285714	2316
0.01	morphed	32	(3, 3)	256	(0, 1)	50	836.4284393787384	0.6385714285714286	0.6971428571428572	0.6385714285714286	0.7357142857142858	2317
0.01	morphed	32	(3, 3)	256	(0, 1)	75	840.5166792869568	0.66	0.7642857142857142	0.66	0.8642857142857143	2318
0.01	morphed	32	(3, 3)	256	(0, 1)	100	938.0128173828125	0.6514285714285715	0.7442857142857143	0.6514285714285715	0.8457142857142858	2319
0.01	morphed	32	(3, 3)	256	None	0	780.0150854587555	0.6528571428571428	0.7071428571428572	0.6528571428571428	0.7614285714285715	2320
0.01	morphed	32	(3, 3)	256	None	25	811.2110347747803	0.6585714285714286	0.7271428571428571	0.6585714285714286	0.8171428571428572	2321
0.01	morphed	32	(3, 3)	256	None	50	855.4806234836578	0.6457142857142857	0.7371428571428571	0.6457142857142857	0.8428571428571429	2322
0.01	morphed	32	(3, 3)	256	None	75	860.9269626140594	0.6785714285714286	0.7785714285714286	0.6785714285714286	0.8828571428571429	2323
0.01	morphed	32	(3, 3)	256	None	100	937.287162065506	0.6642857142857143	0.74	0.6642857142857143	0.8314285714285714	2324
0.2	max_morphed	32	(3, 3)	256	(-1, 1)	0	783.2637054920197	0.6371428571428571	0.7071428571428572	0.6371428571428571	0.7885714285714286	2325
0.2	max_morphed	32	(3, 3)	256	(-1, 1)	25	965.4499320983887	0.6628571428571428	0.7342857142857143	0.6628571428571428	0.8157142857142857	2326
0.2	max_morphed	32	(3, 3)	256	(-1, 1)	50	983.9348587989807	0.6471428571428571	0.7214285714285714	0.6471428571428571	0.84	2327
0.2	max_morphed	32	(3, 3)	256	(-1, 1)	75	968.3920884132385	0.6785714285714286	0.7185714285714285	0.6785714285714286	0.85	2328
0.2	max_morphed	32	(3, 3)	256	(-1, 1)	100	950.1095492839813	0.6771428571428572	0.7328571428571429	0.6771428571428572	0.8714285714285714	2329
0.2	max_morphed	32	(3, 3)	256	(0, 1)	0	783.6288719177246	0.6628571428571428	0.7171428571428572	0.6628571428571428	0.7957142857142857	2330
0.2	max_morphed	32	(3, 3)	256	(0, 1)	25	828.6931757926941	0.6457142857142857	0.7114285714285714	0.6457142857142857	0.8157142857142857	2331
0.2	max_morphed	32	(3, 3)	256	(0, 1)	50	1000.060898065567	0.62	0.7085714285714285	0.62	0.8571428571428571	2332
0.2	max_morphed	32	(3, 3)	256	(0, 1)	75	890.502503156662	0.6628571428571428	0.7742857142857142	0.6628571428571428	0.8728571428571429	2333
0.2	max_morphed	32	(3, 3)	256	(0, 1)	100	960.8497602939606	0.6585714285714286	0.7414285714285714	0.6585714285714286	0.8542857142857143	2334
0.2	max_morphed	32	(3, 3)	256	None	0	780.3419513702393	0.6385714285714286	0.6828571428571428	0.6385714285714286	0.76	2335
0.2	max_morphed	32	(3, 3)	256	None	25	780.4174726009369	0.6742857142857143	0.7042857142857143	0.6742857142857143	0.7514285714285714	2336
0.2	max_morphed	32	(3, 3)	256	None	50	819.5606536865234	0.65	0.71	0.65	0.8	2337
0.2	max_morphed	32	(3, 3)	256	None	75	887.9624462127686	0.6471428571428571	0.7228571428571429	0.6471428571428571	0.8485714285714285	2338
0.2	max_morphed	32	(3, 3)	256	None	100	980.7038607597351	0.6442857142857142	0.7414285714285714	0.6442857142857142	0.86	2339
0.2	None	32	(3, 3)	256	(-1, 1)	0	730.5295717716217	0.6542857142857142	0.6871428571428572	0.6542857142857142	0.7057142857142857	2340
0.2	None	32	(3, 3)	256	(-1, 1)	25	731.2664082050323	0.6457142857142857	0.66	0.6457142857142857	0.6785714285714286	2341
0.2	None	32	(3, 3)	256	(-1, 1)	50	731.3905293941498	0.6428571428571429	0.68	0.6428571428571429	0.7357142857142858	2342
0.2	None	32	(3, 3)	256	(-1, 1)	75	989.2280466556549	0.6328571428571429	0.7028571428571428	0.6328571428571429	0.8014285714285714	2343
0.2	None	32	(3, 3)	256	(-1, 1)	100	988.4692595005035	0.6685714285714286	0.6857142857142857	0.6685714285714286	0.7371428571428571	2344
0.2	None	32	(3, 3)	256	(0, 1)	0	731.4246685504913	0.6357142857142857	0.6628571428571428	0.6357142857142857	0.6828571428571428	2345
0.2	None	32	(3, 3)	256	(0, 1)	25	788.9446952342987	0.69	0.7257142857142858	0.69	0.7942857142857143	2346
0.2	None	32	(3, 3)	256	(0, 1)	50	730.7626194953918	0.6642857142857143	0.7128571428571429	0.6642857142857143	0.7657142857142857	2347
